0.0,0.838546032995827
0.101,0.9375254804524473
0.202,1.0062634019246535
0.303,1.0430379613397307
0.404,1.0471801468663429
0.505,1.019080018270085
0.606,0.9601580849322318
0.707,0.8728032371367347
0.808,0.7602797545618413
0.909,0.6266069188158263
1.01,0.4764156283318426
1.111,0.3147871258229864
1.212,0.14707947839459357
1.313,-0.021252217606574475
1.414,-0.18483580981705627
1.515,-0.33855622748554776
1.616,-0.4777180565481153
1.717,-0.5981913027288472
1.818,-0.6965357428070567
1.919,-0.7701000612658984
2.02,-0.8170928848060974
2.121,-0.8366238276212117
2.222,-0.8287137102909212
2.323,-0.7942741777802109
2.424,-0.7350579804780142
2.525,-0.6535821609156635
2.626,-0.5530272747500425
2.727,-0.4371165384107361
2.828,-0.309979412767175
2.929,-0.1760045829963227
3.03,-0.03968756631427317
3.131,0.09452173537626107
3.232,0.22236632171102355
3.333,0.33991928341220007
3.434,0.4437064074478739
3.535,0.5308103067463085
3.636,0.5989529055252312
3.737,0.6465539314140751
3.838,0.6727639531243726
3.939,0.6774714249613158
4.04,0.6612841236928647
4.141,0.6254862563466517
4.242,0.5719733481216436
4.343,0.5031677591991972
4.444,0.42191830291069843
4.545,0.3313879250828591
4.646,0.23493374025208047
4.747,0.1359838953098662
4.848,0.03791574145656329
4.949,-0.056060356451703264
5.051,-0.14382431803823437
5.152,-0.22106610889289668
5.253,-0.2865641409475339
5.354,-0.33869971704023727
5.455,-0.3763949572040437
5.556,-0.39912981009551907
5.657,-0.4069380154440889
5.758,-0.40038277970735514
5.859,-0.3805136646573801
5.96,-0.34880685541593437
6.061,-0.3070915468323425
6.162,-0.25746564521900783
6.263,-0.20220431101500647
6.364,-0.1436650566677049
6.465,-0.08419315800511329
6.566,-0.026031037209872543
6.667,0.028764962795589155
6.768,0.0783973580467201
6.869,0.12138727931629412
6.97,0.15661919385617507
7.071,0.1833692191745555
7.172,0.20131633401862759
7.273,0.21053648696474114
7.374,0.21148028727840096
7.475,0.2049356095788294
7.576,0.1919770285983654
7.677,0.17390450085075115
7.778,0.15217410763559014
7.879,0.12832395395495166
7.98,0.10389847070143132
8.081,0.08037438799797925
8.182,0.05909153609446849
8.283,0.04119139214665124
8.384,0.027565936807388725
8.485,0.018818928615234376
8.586,0.015241165333795048
8.687,0.01680070150377011
8.788,0.023148354660062043
8.889,0.03363818446081157
8.99,0.04736199528882923
9.091,0.06319631902749334
9.192,0.07985980440893237
9.293,0.09597849381082169
9.394,0.11015612555054333
9.495,0.12104637349185976
9.596,0.12742383548764757
9.697,0.12825061226034018
9.798,0.12273547809600782
9.899,0.11038292843659414
10.0,0.09102978645480886
